Namespace(active_random=0, batch_size=100, batch_size_test=10, dataset='mini_imagenet', dataset_root='datasets', dec_lr=15000, decay_interval=10000, exp_name='minimagenet_N5_S5', iterations=8000, log_interval=20, lr=0.001, metric_network='gnn_iclr_nl', momentum=0.5, no_cuda=False, save_interval=300000, seed=1, test_N_shots=1, test_N_way=5, test_interval=2000, test_samples=30000, train_N_shots=1, train_N_way=5, unlabeled_extra=0)
Using GPU : 0 from 4 devices
Batch size: 100
Initiallize new Network Weights for enc_nn
Initiallize new Network Weights for metric_nn
EmbeddingImagenet(
  (conv1): Conv2d(3, 64, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
  (bn1): BatchNorm2d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (conv2): Conv2d(64, 96, kernel_size=(3, 3), stride=(1, 1), bias=False)
  (bn2): BatchNorm2d(96, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (conv3): Conv2d(96, 128, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
  (bn3): BatchNorm2d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (drop_3): Dropout2d(p=0.4)
  (conv4): Conv2d(128, 256, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
  (bn4): BatchNorm2d(256, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (drop_4): Dropout2d(p=0.5)
  (fc1): Linear(in_features=6400, out_features=128, bias=True)
  (bn_fc): BatchNorm1d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
)
MetricNN(
  (gnn_obj): GNN_nl(
    (layer_w0): Wcompute(
      (conv2d_1): Conv2d(133, 192, kernel_size=(1, 1), stride=(1, 1))
      (bn_1): BatchNorm2d(192, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (conv2d_2): Conv2d(192, 192, kernel_size=(1, 1), stride=(1, 1))
      (bn_2): BatchNorm2d(192, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (conv2d_3): Conv2d(192, 96, kernel_size=(1, 1), stride=(1, 1))
      (bn_3): BatchNorm2d(96, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (conv2d_4): Conv2d(96, 96, kernel_size=(1, 1), stride=(1, 1))
      (bn_4): BatchNorm2d(96, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (conv2d_last): Conv2d(96, 1, kernel_size=(1, 1), stride=(1, 1))
    )
    (layer_l0): Gconv(
      (fc): Linear(in_features=266, out_features=48, bias=True)
      (bn): BatchNorm1d(48, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    )
    (layer_w1): Wcompute(
      (conv2d_1): Conv2d(181, 192, kernel_size=(1, 1), stride=(1, 1))
      (bn_1): BatchNorm2d(192, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (conv2d_2): Conv2d(192, 192, kernel_size=(1, 1), stride=(1, 1))
      (bn_2): BatchNorm2d(192, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (conv2d_3): Conv2d(192, 96, kernel_size=(1, 1), stride=(1, 1))
      (bn_3): BatchNorm2d(96, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (conv2d_4): Conv2d(96, 96, kernel_size=(1, 1), stride=(1, 1))
      (bn_4): BatchNorm2d(96, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (conv2d_last): Conv2d(96, 1, kernel_size=(1, 1), stride=(1, 1))
    )
    (layer_l1): Gconv(
      (fc): Linear(in_features=362, out_features=48, bias=True)
      (bn): BatchNorm1d(48, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    )
    (w_comp_last): Wcompute(
      (conv2d_1): Conv2d(229, 192, kernel_size=(1, 1), stride=(1, 1))
      (bn_1): BatchNorm2d(192, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (conv2d_2): Conv2d(192, 192, kernel_size=(1, 1), stride=(1, 1))
      (bn_2): BatchNorm2d(192, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (conv2d_3): Conv2d(192, 96, kernel_size=(1, 1), stride=(1, 1))
      (bn_3): BatchNorm2d(96, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (conv2d_4): Conv2d(96, 96, kernel_size=(1, 1), stride=(1, 1))
      (bn_4): BatchNorm2d(96, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (conv2d_last): Conv2d(96, 1, kernel_size=(1, 1), stride=(1, 1))
    )
    (layer_last): Gconv(
      (fc): Linear(in_features=458, out_features=5, bias=True)
    )
  )
)
Train Iter: 0	Loss_d_metric: 1.607520
Train Iter: 47380	Loss_d_metric: 0.456463
Train Iter: 47400	Loss_d_metric: 0.540015
Train Iter: 47420	Loss_d_metric: 0.507375
Train Iter: 47440	Loss_d_metric: 0.511120
Train Iter: 47460	Loss_d_metric: 0.501391
Train Iter: 47480	Loss_d_metric: 0.486604
Train Iter: 47500	Loss_d_metric: 0.479955
Train Iter: 47520	Loss_d_metric: 0.548290
Train Iter: 47540	Loss_d_metric: 0.522340
Train Iter: 47560	Loss_d_metric: 0.477781
Train Iter: 47580	Loss_d_metric: 0.449677
Train Iter: 47600	Loss_d_metric: 0.459474
Train Iter: 47620	Loss_d_metric: 0.498154
Train Iter: 47640	Loss_d_metric: 0.501374
Train Iter: 47660	Loss_d_metric: 0.502584
Train Iter: 47680	Loss_d_metric: 0.498541
Train Iter: 47700	Loss_d_metric: 0.481101
Train Iter: 47720	Loss_d_metric: 0.492621
Train Iter: 47740	Loss_d_metric: 0.495491
Train Iter: 47760	Loss_d_metric: 0.482270
Train Iter: 47780	Loss_d_metric: 0.418628
Train Iter: 47800	Loss_d_metric: 0.483503
Train Iter: 47820	Loss_d_metric: 0.538309
Train Iter: 47840	Loss_d_metric: 0.481957
Train Iter: 47860	Loss_d_metric: 0.469432
Train Iter: 47880	Loss_d_metric: 0.465964
Train Iter: 47900	Loss_d_metric: 0.476284
Train Iter: 47920	Loss_d_metric: 0.510375
Train Iter: 47940	Loss_d_metric: 0.529497
Train Iter: 47960	Loss_d_metric: 0.475077
Train Iter: 47980	Loss_d_metric: 0.472778

**** TESTING WITH val ***
659 correct from 1000 	Accuracy: 65.900%)
1303 correct from 2000 	Accuracy: 65.150%)
1954 correct from 3000 	Accuracy: 65.133%)
2607 correct from 4000 	Accuracy: 65.175%)
3261 correct from 5000 	Accuracy: 65.220%)
3923 correct from 6000 	Accuracy: 65.383%)
4579 correct from 7000 	Accuracy: 65.414%)
5224 correct from 8000 	Accuracy: 65.300%)
5887 correct from 9000 	Accuracy: 65.411%)
6524 correct from 10000 	Accuracy: 65.240%)
7169 correct from 11000 	Accuracy: 65.173%)
7831 correct from 12000 	Accuracy: 65.258%)
8460 correct from 13000 	Accuracy: 65.077%)
9100 correct from 14000 	Accuracy: 65.000%)
9753 correct from 15000 	Accuracy: 65.020%)
9753 correct from 15000 	Accuracy: 65.020%)
*** TEST FINISHED ***


**** TESTING WITH test ***
649 correct from 1000 	Accuracy: 64.900%)
1285 correct from 2000 	Accuracy: 64.250%)
1932 correct from 3000 	Accuracy: 64.400%)
2589 correct from 4000 	Accuracy: 64.725%)
3217 correct from 5000 	Accuracy: 64.340%)
3859 correct from 6000 	Accuracy: 64.317%)
4533 correct from 7000 	Accuracy: 64.757%)
5199 correct from 8000 	Accuracy: 64.987%)
5855 correct from 9000 	Accuracy: 65.056%)
6497 correct from 10000 	Accuracy: 64.970%)
7143 correct from 11000 	Accuracy: 64.936%)
7783 correct from 12000 	Accuracy: 64.858%)
8413 correct from 13000 	Accuracy: 64.715%)
9072 correct from 14000 	Accuracy: 64.800%)
9730 correct from 15000 	Accuracy: 64.867%)
9730 correct from 15000 	Accuracy: 64.867%)
*** TEST FINISHED ***


**** TESTING WITH train ***
863 correct from 1000 	Accuracy: 86.300%)
1721 correct from 2000 	Accuracy: 86.050%)
2581 correct from 3000 	Accuracy: 86.033%)
2581 correct from 3000 	Accuracy: 86.033%)
*** TEST FINISHED ***

Best test accuracy 64.6800 

Train Iter: 48000	Loss_d_metric: 0.523343
Train Iter: 48020	Loss_d_metric: 0.520679
Train Iter: 48040	Loss_d_metric: 0.508858
Train Iter: 48060	Loss_d_metric: 0.523494
Train Iter: 48080	Loss_d_metric: 0.543277
Train Iter: 48100	Loss_d_metric: 0.508325
Train Iter: 48120	Loss_d_metric: 0.463412
Train Iter: 48140	Loss_d_metric: 0.477761
Train Iter: 48160	Loss_d_metric: 0.507501
Train Iter: 48180	Loss_d_metric: 0.506918
Train Iter: 48200	Loss_d_metric: 0.476085
Train Iter: 48220	Loss_d_metric: 0.474289
Train Iter: 48240	Loss_d_metric: 0.496261
Train Iter: 48260	Loss_d_metric: 0.439142
Train Iter: 48280	Loss_d_metric: 0.537653
Train Iter: 48300	Loss_d_metric: 0.449638
Train Iter: 48320	Loss_d_metric: 0.479484
Train Iter: 48340	Loss_d_metric: 0.490221
Train Iter: 48360	Loss_d_metric: 0.488944
Train Iter: 48380	Loss_d_metric: 0.541730
Train Iter: 48400	Loss_d_metric: 0.426165
Train Iter: 48420	Loss_d_metric: 0.492254
Train Iter: 48440	Loss_d_metric: 0.527496
Train Iter: 48460	Loss_d_metric: 0.534843
Train Iter: 48480	Loss_d_metric: 0.486830
Train Iter: 48500	Loss_d_metric: 0.486650
Train Iter: 48520	Loss_d_metric: 0.541522
Train Iter: 48540	Loss_d_metric: 0.493803
Train Iter: 48560	Loss_d_metric: 0.462223
Train Iter: 48580	Loss_d_metric: 0.446562
Train Iter: 48600	Loss_d_metric: 0.466365
Train Iter: 48620	Loss_d_metric: 0.523031
Train Iter: 48640	Loss_d_metric: 0.482870
Train Iter: 48660	Loss_d_metric: 0.542595
Train Iter: 48680	Loss_d_metric: 0.440018
Train Iter: 48700	Loss_d_metric: 0.484735
Train Iter: 48720	Loss_d_metric: 0.522020
Train Iter: 48740	Loss_d_metric: 0.480331
Train Iter: 48760	Loss_d_metric: 0.463405
Train Iter: 48780	Loss_d_metric: 0.506043
Train Iter: 48800	Loss_d_metric: 0.500383
Train Iter: 48820	Loss_d_metric: 0.493397
Train Iter: 48840	Loss_d_metric: 0.503695
Train Iter: 48860	Loss_d_metric: 0.487700
Train Iter: 48880	Loss_d_metric: 0.500365
Train Iter: 48900	Loss_d_metric: 0.492257
Train Iter: 48920	Loss_d_metric: 0.505782
Train Iter: 48940	Loss_d_metric: 0.452166
Train Iter: 48960	Loss_d_metric: 0.507577
Train Iter: 48980	Loss_d_metric: 0.473101
Train Iter: 49000	Loss_d_metric: 0.482239
Train Iter: 49020	Loss_d_metric: 0.488402
Train Iter: 49040	Loss_d_metric: 0.457504
Train Iter: 49060	Loss_d_metric: 0.492435
Train Iter: 49080	Loss_d_metric: 0.522584
Train Iter: 49100	Loss_d_metric: 0.471114
Train Iter: 49120	Loss_d_metric: 0.485634
Train Iter: 49140	Loss_d_metric: 0.459332
Train Iter: 49160	Loss_d_metric: 0.510804
Train Iter: 49180	Loss_d_metric: 0.525572
Train Iter: 49200	Loss_d_metric: 0.501449
Train Iter: 49220	Loss_d_metric: 0.462866
Train Iter: 49240	Loss_d_metric: 0.477826
Train Iter: 49260	Loss_d_metric: 0.494250
Train Iter: 49280	Loss_d_metric: 0.473053
Train Iter: 49300	Loss_d_metric: 0.497512
Train Iter: 49320	Loss_d_metric: 0.505694
Train Iter: 49340	Loss_d_metric: 0.504706
Train Iter: 49360	Loss_d_metric: 0.475621
Train Iter: 49380	Loss_d_metric: 0.490887
Train Iter: 49400	Loss_d_metric: 0.474777
Train Iter: 49420	Loss_d_metric: 0.522756
Train Iter: 49440	Loss_d_metric: 0.486513
Train Iter: 49460	Loss_d_metric: 0.499558
Train Iter: 49480	Loss_d_metric: 0.513816
Train Iter: 49500	Loss_d_metric: 0.441831
Train Iter: 49520	Loss_d_metric: 0.492826
Train Iter: 49540	Loss_d_metric: 0.460247
Train Iter: 49560	Loss_d_metric: 0.519961
Train Iter: 49580	Loss_d_metric: 0.510259
Train Iter: 49600	Loss_d_metric: 0.471701
Train Iter: 49620	Loss_d_metric: 0.484240
Train Iter: 49640	Loss_d_metric: 0.502879
Train Iter: 49660	Loss_d_metric: 0.458995
Train Iter: 49680	Loss_d_metric: 0.453357
Train Iter: 49700	Loss_d_metric: 0.487695
Train Iter: 49720	Loss_d_metric: 0.452141
Train Iter: 49740	Loss_d_metric: 0.487394
Train Iter: 49760	Loss_d_metric: 0.447740
Train Iter: 49780	Loss_d_metric: 0.453571
Train Iter: 49800	Loss_d_metric: 0.482112
Train Iter: 49820	Loss_d_metric: 0.488903
Train Iter: 49840	Loss_d_metric: 0.533538
Train Iter: 49860	Loss_d_metric: 0.469930
Train Iter: 49880	Loss_d_metric: 0.488052
Train Iter: 49900	Loss_d_metric: 0.480306
Train Iter: 49920	Loss_d_metric: 0.491571
Train Iter: 49940	Loss_d_metric: 0.466460
Train Iter: 49960	Loss_d_metric: 0.485866
Train Iter: 49980	Loss_d_metric: 0.450698

**** TESTING WITH val ***
668 correct from 1000 	Accuracy: 66.800%)
1343 correct from 2000 	Accuracy: 67.150%)
1995 correct from 3000 	Accuracy: 66.500%)
2655 correct from 4000 	Accuracy: 66.375%)
3292 correct from 5000 	Accuracy: 65.840%)
3956 correct from 6000 	Accuracy: 65.933%)
4597 correct from 7000 	Accuracy: 65.671%)
5259 correct from 8000 	Accuracy: 65.737%)
5919 correct from 9000 	Accuracy: 65.767%)
6572 correct from 10000 	Accuracy: 65.720%)
7229 correct from 11000 	Accuracy: 65.718%)
7893 correct from 12000 	Accuracy: 65.775%)
8563 correct from 13000 	Accuracy: 65.869%)
9204 correct from 14000 	Accuracy: 65.743%)
9863 correct from 15000 	Accuracy: 65.753%)
9863 correct from 15000 	Accuracy: 65.753%)
*** TEST FINISHED ***


**** TESTING WITH test ***
630 correct from 1000 	Accuracy: 63.000%)
1285 correct from 2000 	Accuracy: 64.250%)
1944 correct from 3000 	Accuracy: 64.800%)
2599 correct from 4000 	Accuracy: 64.975%)
3230 correct from 5000 	Accuracy: 64.600%)
3844 correct from 6000 	Accuracy: 64.067%)
4484 correct from 7000 	Accuracy: 64.057%)
5142 correct from 8000 	Accuracy: 64.275%)
5803 correct from 9000 	Accuracy: 64.478%)
6440 correct from 10000 	Accuracy: 64.400%)
7090 correct from 11000 	Accuracy: 64.455%)
7726 correct from 12000 	Accuracy: 64.383%)
8349 correct from 13000 	Accuracy: 64.223%)
8994 correct from 14000 	Accuracy: 64.243%)
9616 correct from 15000 	Accuracy: 64.107%)
9616 correct from 15000 	Accuracy: 64.107%)
*** TEST FINISHED ***


**** TESTING WITH train ***
875 correct from 1000 	Accuracy: 87.500%)
1733 correct from 2000 	Accuracy: 86.650%)
2564 correct from 3000 	Accuracy: 85.467%)
2564 correct from 3000 	Accuracy: 85.467%)
*** TEST FINISHED ***

Best test accuracy 64.1067 

Train Iter: 50000	Loss_d_metric: 0.474831
Train Iter: 50020	Loss_d_metric: 0.426926
Train Iter: 50040	Loss_d_metric: 0.484074
Train Iter: 50060	Loss_d_metric: 0.510971
Train Iter: 50080	Loss_d_metric: 0.479589
Train Iter: 50100	Loss_d_metric: 0.505452
Train Iter: 50120	Loss_d_metric: 0.487223
Train Iter: 50140	Loss_d_metric: 0.488596
Train Iter: 50160	Loss_d_metric: 0.454556
Train Iter: 50180	Loss_d_metric: 0.485288
Train Iter: 50200	Loss_d_metric: 0.470819
Train Iter: 50220	Loss_d_metric: 0.504022
Train Iter: 50240	Loss_d_metric: 0.473678
Train Iter: 50260	Loss_d_metric: 0.464420
Train Iter: 50280	Loss_d_metric: 0.552804
Train Iter: 50300	Loss_d_metric: 0.514669
Train Iter: 50320	Loss_d_metric: 0.558667
Train Iter: 50340	Loss_d_metric: 0.496829
Train Iter: 50360	Loss_d_metric: 0.499187
Train Iter: 50380	Loss_d_metric: 0.483865
Train Iter: 50400	Loss_d_metric: 0.483307
Train Iter: 50420	Loss_d_metric: 0.475164
Train Iter: 50440	Loss_d_metric: 0.488589
Train Iter: 50460	Loss_d_metric: 0.548273
Train Iter: 50480	Loss_d_metric: 0.549638
Train Iter: 50500	Loss_d_metric: 0.480484
Train Iter: 50520	Loss_d_metric: 0.488945
Train Iter: 50540	Loss_d_metric: 0.458876
Train Iter: 50560	Loss_d_metric: 0.487329
Train Iter: 50580	Loss_d_metric: 0.492642
Train Iter: 50600	Loss_d_metric: 0.470029
Train Iter: 50620	Loss_d_metric: 0.500808
Train Iter: 50640	Loss_d_metric: 0.425810
Train Iter: 50660	Loss_d_metric: 0.480128
Train Iter: 50680	Loss_d_metric: 0.484847
Train Iter: 50700	Loss_d_metric: 0.504216
Train Iter: 50720	Loss_d_metric: 0.480130
Train Iter: 50740	Loss_d_metric: 0.495403
Train Iter: 50760	Loss_d_metric: 0.524203
Train Iter: 50780	Loss_d_metric: 0.481568
Train Iter: 50800	Loss_d_metric: 0.503048
Train Iter: 50820	Loss_d_metric: 0.455601
Train Iter: 50840	Loss_d_metric: 0.467718
Train Iter: 50860	Loss_d_metric: 0.463296
Train Iter: 50880	Loss_d_metric: 0.464652
Train Iter: 50900	Loss_d_metric: 0.517101
Train Iter: 50920	Loss_d_metric: 0.495803
Train Iter: 50940	Loss_d_metric: 0.472964
Train Iter: 50960	Loss_d_metric: 0.478523
Train Iter: 50980	Loss_d_metric: 0.489045
Train Iter: 51000	Loss_d_metric: 0.505122
Train Iter: 51020	Loss_d_metric: 0.546316
Train Iter: 51040	Loss_d_metric: 0.497090
Train Iter: 51060	Loss_d_metric: 0.466334
Train Iter: 51080	Loss_d_metric: 0.500953
Train Iter: 51100	Loss_d_metric: 0.489754
Train Iter: 51120	Loss_d_metric: 0.470822
Train Iter: 51140	Loss_d_metric: 0.454462
Train Iter: 51160	Loss_d_metric: 0.458551
Train Iter: 51180	Loss_d_metric: 0.461417
Train Iter: 51200	Loss_d_metric: 0.490270
Train Iter: 51220	Loss_d_metric: 0.462533
Train Iter: 51240	Loss_d_metric: 0.475840
Train Iter: 51260	Loss_d_metric: 0.458050
Train Iter: 51280	Loss_d_metric: 0.439413
Train Iter: 51300	Loss_d_metric: 0.508556
Train Iter: 51320	Loss_d_metric: 0.474940
Train Iter: 51340	Loss_d_metric: 0.492697
Train Iter: 51360	Loss_d_metric: 0.525409
Train Iter: 51380	Loss_d_metric: 0.477120
Train Iter: 51400	Loss_d_metric: 0.482340
Train Iter: 51420	Loss_d_metric: 0.474536
Train Iter: 51440	Loss_d_metric: 0.428560
Train Iter: 51460	Loss_d_metric: 0.467725
Train Iter: 51480	Loss_d_metric: 0.498195
Train Iter: 51500	Loss_d_metric: 0.471531
Train Iter: 51520	Loss_d_metric: 0.480336
Train Iter: 51540	Loss_d_metric: 0.459351
Train Iter: 51560	Loss_d_metric: 0.505506
Train Iter: 51580	Loss_d_metric: 0.484384
Train Iter: 51600	Loss_d_metric: 0.462132
Train Iter: 51620	Loss_d_metric: 0.482132
Train Iter: 51640	Loss_d_metric: 0.521752
Train Iter: 51660	Loss_d_metric: 0.486858
Train Iter: 51680	Loss_d_metric: 0.496708
Train Iter: 51700	Loss_d_metric: 0.512661
Train Iter: 51720	Loss_d_metric: 0.502337
Train Iter: 51740	Loss_d_metric: 0.472789
Train Iter: 51760	Loss_d_metric: 0.527785
Train Iter: 51780	Loss_d_metric: 0.417787
Train Iter: 51800	Loss_d_metric: 0.485035
Train Iter: 51820	Loss_d_metric: 0.500349
Train Iter: 51840	Loss_d_metric: 0.468082
Train Iter: 51860	Loss_d_metric: 0.463964
Train Iter: 51880	Loss_d_metric: 0.539186
Train Iter: 51900	Loss_d_metric: 0.441824
Train Iter: 51920	Loss_d_metric: 0.487202
Train Iter: 51940	Loss_d_metric: 0.472938
Train Iter: 51960	Loss_d_metric: 0.476509
Train Iter: 51980	Loss_d_metric: 0.443613

**** TESTING WITH val ***
661 correct from 1000 	Accuracy: 66.100%)
1308 correct from 2000 	Accuracy: 65.400%)
1973 correct from 3000 	Accuracy: 65.767%)
2611 correct from 4000 	Accuracy: 65.275%)
3260 correct from 5000 	Accuracy: 65.200%)
3914 correct from 6000 	Accuracy: 65.233%)
4582 correct from 7000 	Accuracy: 65.457%)
5244 correct from 8000 	Accuracy: 65.550%)
5904 correct from 9000 	Accuracy: 65.600%)
6579 correct from 10000 	Accuracy: 65.790%)
7223 correct from 11000 	Accuracy: 65.664%)
7872 correct from 12000 	Accuracy: 65.600%)
8523 correct from 13000 	Accuracy: 65.562%)
9164 correct from 14000 	Accuracy: 65.457%)
9795 correct from 15000 	Accuracy: 65.300%)
9795 correct from 15000 	Accuracy: 65.300%)
*** TEST FINISHED ***


**** TESTING WITH test ***
662 correct from 1000 	Accuracy: 66.200%)
1317 correct from 2000 	Accuracy: 65.850%)
1985 correct from 3000 	Accuracy: 66.167%)
2627 correct from 4000 	Accuracy: 65.675%)
3273 correct from 5000 	Accuracy: 65.460%)
3906 correct from 6000 	Accuracy: 65.100%)
4559 correct from 7000 	Accuracy: 65.129%)
5216 correct from 8000 	Accuracy: 65.200%)
5877 correct from 9000 	Accuracy: 65.300%)
6509 correct from 10000 	Accuracy: 65.090%)
7150 correct from 11000 	Accuracy: 65.000%)
7790 correct from 12000 	Accuracy: 64.917%)
8433 correct from 13000 	Accuracy: 64.869%)
9071 correct from 14000 	Accuracy: 64.793%)
9703 correct from 15000 	Accuracy: 64.687%)
9703 correct from 15000 	Accuracy: 64.687%)
*** TEST FINISHED ***


**** TESTING WITH train ***
897 correct from 1000 	Accuracy: 89.700%)
1767 correct from 2000 	Accuracy: 88.350%)
2624 correct from 3000 	Accuracy: 87.467%)
2624 correct from 3000 	Accuracy: 87.467%)
*** TEST FINISHED ***

Best test accuracy 64.1067 

Train Iter: 52000	Loss_d_metric: 0.481475
Train Iter: 52020	Loss_d_metric: 0.520392
Train Iter: 52040	Loss_d_metric: 0.542765
Train Iter: 52060	Loss_d_metric: 0.514774
Train Iter: 52080	Loss_d_metric: 0.478298
Train Iter: 52100	Loss_d_metric: 0.489322
Train Iter: 52120	Loss_d_metric: 0.536898
Train Iter: 52140	Loss_d_metric: 0.459942
Train Iter: 52160	Loss_d_metric: 0.490905
Train Iter: 52180	Loss_d_metric: 0.471796
Train Iter: 52200	Loss_d_metric: 0.479499
Train Iter: 52220	Loss_d_metric: 0.500540
Train Iter: 52240	Loss_d_metric: 0.501064
Train Iter: 52260	Loss_d_metric: 0.479622
Train Iter: 52280	Loss_d_metric: 0.468552
Train Iter: 52300	Loss_d_metric: 0.493191
Train Iter: 52320	Loss_d_metric: 0.536886
Train Iter: 52340	Loss_d_metric: 0.497081
Train Iter: 52360	Loss_d_metric: 0.484552
Train Iter: 52380	Loss_d_metric: 0.471963
Train Iter: 52400	Loss_d_metric: 0.499470
Train Iter: 52420	Loss_d_metric: 0.513736
Train Iter: 52440	Loss_d_metric: 0.459272
Train Iter: 52460	Loss_d_metric: 0.479462
Train Iter: 52480	Loss_d_metric: 0.515265
Train Iter: 52500	Loss_d_metric: 0.516631
Train Iter: 52520	Loss_d_metric: 0.466922
Train Iter: 52540	Loss_d_metric: 0.496950
Train Iter: 52560	Loss_d_metric: 0.422707
Train Iter: 52580	Loss_d_metric: 0.492360
Train Iter: 52600	Loss_d_metric: 0.491182
Train Iter: 52620	Loss_d_metric: 0.504660
Train Iter: 52640	Loss_d_metric: 0.493229
Train Iter: 52660	Loss_d_metric: 0.477417
Train Iter: 52680	Loss_d_metric: 0.548530
Train Iter: 52700	Loss_d_metric: 0.452348
Train Iter: 52720	Loss_d_metric: 0.498402
Train Iter: 52740	Loss_d_metric: 0.516119
Train Iter: 52760	Loss_d_metric: 0.475524
Train Iter: 52780	Loss_d_metric: 0.469512
Train Iter: 52800	Loss_d_metric: 0.503663
Train Iter: 52820	Loss_d_metric: 0.529988
Train Iter: 52840	Loss_d_metric: 0.447430
Train Iter: 52860	Loss_d_metric: 0.477498
Train Iter: 52880	Loss_d_metric: 0.528410
Train Iter: 52900	Loss_d_metric: 0.491131
Train Iter: 52920	Loss_d_metric: 0.475063
Train Iter: 52940	Loss_d_metric: 0.455911
Train Iter: 52960	Loss_d_metric: 0.476161
Train Iter: 52980	Loss_d_metric: 0.478487
Train Iter: 53000	Loss_d_metric: 0.516954
Train Iter: 53020	Loss_d_metric: 0.512049
Train Iter: 53040	Loss_d_metric: 0.448573
Train Iter: 53060	Loss_d_metric: 0.483837
Train Iter: 53080	Loss_d_metric: 0.527602
Train Iter: 53100	Loss_d_metric: 0.485640
Train Iter: 53120	Loss_d_metric: 0.465364
Train Iter: 53140	Loss_d_metric: 0.506082
Train Iter: 53160	Loss_d_metric: 0.535122
Train Iter: 53180	Loss_d_metric: 0.450538
Train Iter: 53200	Loss_d_metric: 0.475432
Train Iter: 53220	Loss_d_metric: 0.511354
Train Iter: 53240	Loss_d_metric: 0.502942
Train Iter: 53260	Loss_d_metric: 0.487274
Train Iter: 53280	Loss_d_metric: 0.531215
Train Iter: 53300	Loss_d_metric: 0.477781
Train Iter: 53320	Loss_d_metric: 0.480556
Train Iter: 53340	Loss_d_metric: 0.460637
Train Iter: 53360	Loss_d_metric: 0.474823
Train Iter: 53380	Loss_d_metric: 0.440113
Train Iter: 53400	Loss_d_metric: 0.498846
Train Iter: 53420	Loss_d_metric: 0.495489
Train Iter: 53440	Loss_d_metric: 0.445224
Train Iter: 53460	Loss_d_metric: 0.451050
Train Iter: 53480	Loss_d_metric: 0.462982
Train Iter: 53500	Loss_d_metric: 0.452174
Train Iter: 53520	Loss_d_metric: 0.469180
Train Iter: 53540	Loss_d_metric: 0.510881
Train Iter: 53560	Loss_d_metric: 0.468086
Train Iter: 53580	Loss_d_metric: 0.454403
Train Iter: 53600	Loss_d_metric: 0.493419
Train Iter: 53620	Loss_d_metric: 0.489724
Train Iter: 53640	Loss_d_metric: 0.430774
Train Iter: 53660	Loss_d_metric: 0.459752
Train Iter: 53680	Loss_d_metric: 0.499903
Train Iter: 53700	Loss_d_metric: 0.516262
Train Iter: 53720	Loss_d_metric: 0.435804
Train Iter: 53740	Loss_d_metric: 0.503186
Train Iter: 53760	Loss_d_metric: 0.483149
Train Iter: 53780	Loss_d_metric: 0.467339
Train Iter: 53800	Loss_d_metric: 0.516387
Train Iter: 53820	Loss_d_metric: 0.488889
Train Iter: 53840	Loss_d_metric: 0.494301
Train Iter: 53860	Loss_d_metric: 0.476967
Train Iter: 53880	Loss_d_metric: 0.474267
Train Iter: 53900	Loss_d_metric: 0.460647
Train Iter: 53920	Loss_d_metric: 0.469404
Train Iter: 53940	Loss_d_metric: 0.515392
Train Iter: 53960	Loss_d_metric: 0.470291
Train Iter: 53980	Loss_d_metric: 0.512295

**** TESTING WITH val ***
635 correct from 1000 	Accuracy: 63.500%)
1305 correct from 2000 	Accuracy: 65.250%)
1959 correct from 3000 	Accuracy: 65.300%)
2616 correct from 4000 	Accuracy: 65.400%)
3301 correct from 5000 	Accuracy: 66.020%)
3970 correct from 6000 	Accuracy: 66.167%)
4626 correct from 7000 	Accuracy: 66.086%)
5280 correct from 8000 	Accuracy: 66.000%)
5943 correct from 9000 	Accuracy: 66.033%)
6592 correct from 10000 	Accuracy: 65.920%)
7240 correct from 11000 	Accuracy: 65.818%)
7884 correct from 12000 	Accuracy: 65.700%)
8535 correct from 13000 	Accuracy: 65.654%)
9169 correct from 14000 	Accuracy: 65.493%)
9817 correct from 15000 	Accuracy: 65.447%)
9817 correct from 15000 	Accuracy: 65.447%)
*** TEST FINISHED ***


**** TESTING WITH test ***
639 correct from 1000 	Accuracy: 63.900%)
1314 correct from 2000 	Accuracy: 65.700%)
